Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 3 [16640/49000 (34%)]	Train Loss: 1.912811	Val Loss: 1.939858	Val Acc: 51.875
Train Epoch: 3 [17920/49000 (37%)]	Train Loss: 1.921230	Val Loss: 1.918299	Val Acc: 53.90625
Train Epoch: 3 [19200/49000 (39%)]	Train Loss: 1.896971	Val Loss: 1.926659	Val Acc: 54.21875
Train Epoch: 3 [20480/49000 (42%)]	Train Loss: 1.934276	Val Loss: 1.906009	Val Acc: 56.71875
Train Epoch: 3 [21760/49000 (44%)]	Train Loss: 1.930889	Val Loss: 1.926929	Val Acc: 53.28125
Train Epoch: 3 [23040/49000 (47%)]	Train Loss: 1.865814	Val Loss: 1.929429	Val Acc: 53.4375
Train Epoch: 3 [24320/49000 (50%)]	Train Loss: 1.949481	Val Loss: 1.926247	Val Acc: 54.375
Train Epoch: 3 [25600/49000 (52%)]	Train Loss: 1.919914	Val Loss: 1.895872	Val Acc: 57.65625
Train Epoch: 3 [26880/49000 (55%)]	Train Loss: 1.857022	Val Loss: 1.914696	Val Acc: 54.6875
Train Epoch: 3 [28160/49000 (57%)]	Train Loss: 1.931950	Val Loss: 1.920318	Val Acc: 53.59375
Train Epoch: 3 [29440/49000 (60%)]	Train Loss: 1.914640	Val Loss: 1.923497	Val Acc: 54.0625
Train Epoch: 3 [30720/49000 (63%)]	Train Loss: 1.899866	Val Loss: 1.924396	Val Acc: 53.90625
Train Epoch: 3 [32000/49000 (65%)]	Train Loss: 1.918849	Val Loss: 1.914160	Val Acc: 55.15625
Train Epoch: 3 [33280/49000 (68%)]	Train Loss: 1.891921	Val Loss: 1.920955	Val Acc: 54.53125
Train Epoch: 3 [34560/49000 (70%)]	Train Loss: 1.949142	Val Loss: 1.929288	Val Acc: 53.125
Train Epoch: 3 [35840/49000 (73%)]	Train Loss: 1.981520	Val Loss: 1.921204	Val Acc: 54.0625
Train Epoch: 3 [37120/49000 (76%)]	Train Loss: 1.959911	Val Loss: 1.925601	Val Acc: 54.0625
Train Epoch: 3 [38400/49000 (78%)]	Train Loss: 1.960239	Val Loss: 1.909468	Val Acc: 55.0
Train Epoch: 3 [39680/49000 (81%)]	Train Loss: 1.838194	Val Loss: 1.933515	Val Acc: 51.71875
Train Epoch: 3 [40960/49000 (84%)]	Train Loss: 1.951073	Val Loss: 1.921641	Val Acc: 55.15625
Train Epoch: 3 [42240/49000 (86%)]	Train Loss: 1.891454	Val Loss: 1.930239	Val Acc: 52.96875
Train Epoch: 3 [43520/49000 (89%)]	Train Loss: 1.873473	Val Loss: 1.926912	Val Acc: 53.90625
Train Epoch: 3 [44800/49000 (91%)]	Train Loss: 1.922292	Val Loss: 1.931789	Val Acc: 53.28125
Train Epoch: 3 [46080/49000 (94%)]	Train Loss: 1.924523	Val Loss: 1.936209	Val Acc: 52.65625
Train Epoch: 3 [47360/49000 (97%)]	Train Loss: 1.918861	Val Loss: 1.918130	Val Acc: 54.84375
Train Epoch: 3 [48640/49000 (99%)]	Train Loss: 1.938818	Val Loss: 1.918323	Val Acc: 55.0
Train Epoch: 4 [0/49000 (0%)]	Train Loss: 2.009350	Val Loss: 1.910843	Val Acc: 55.3125
Train Epoch: 4 [1280/49000 (3%)]	Train Loss: 1.939122	Val Loss: 1.900051	Val Acc: 56.5625
Train Epoch: 4 [2560/49000 (5%)]	Train Loss: 1.941016	Val Loss: 1.904106	Val Acc: 57.5
Train Epoch: 4 [3840/49000 (8%)]	Train Loss: 1.937273	Val Loss: 1.916565	Val Acc: 54.21875
Train Epoch: 4 [5120/49000 (10%)]	Train Loss: 1.861321	Val Loss: 1.904623	Val Acc: 56.25
Train Epoch: 4 [6400/49000 (13%)]	Train Loss: 1.939218	Val Loss: 1.895063	Val Acc: 57.34375
Train Epoch: 4 [7680/49000 (16%)]	Train Loss: 1.949531	Val Loss: 1.921827	Val Acc: 52.65625
Train Epoch: 4 [8960/49000 (18%)]	Train Loss: 1.904319	Val Loss: 1.901400	Val Acc: 56.875
Train Epoch: 4 [10240/49000 (21%)]	Train Loss: 1.897342	Val Loss: 1.889922	Val Acc: 57.34375
Train Epoch: 4 [11520/49000 (23%)]	Train Loss: 1.799987	Val Loss: 1.911234	Val Acc: 55.625
Train Epoch: 4 [12800/49000 (26%)]	Train Loss: 1.947159	Val Loss: 1.929742	Val Acc: 53.59375
